      meta  ready=True hooks=8
     panel  from=0x1d7c42 x0=457 y0=463 x1=584 y1=483 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=457 y0=463 x1=584 y1=483 style=c font=2 colour=16912 text=BACKGROUND
     glyph  from=0x1d0a92 x=476 y=464 font=2 colour=16912 text=BACKGROUND
     panel  from=0x1d7c42 x0=112 y0=485 x1=308 y1=505 style=1 colour=0 pattern=29596
   wrapped  from=0x1d810d x0=112 y0=485 x1=308 y1=505 style=1 font=3 colour=29596 text=  Northern Ireland
     glyph  from=0x1d0a92 x=112 y=485 font=3 colour=29596 text=  Northern Ireland
     panel  from=0x1d7c42 x0=319 y0=485 x1=446 y1=505 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=319 y0=485 x1=446 y1=505 style=c font=2 colour=16912 text=SELECTED
     glyph  from=0x1d0a92 x=353 y=486 font=2 colour=16912 text=SELECTED
     panel  from=0x1d7c42 x0=457 y0=485 x1=584 y1=505 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=457 y0=485 x1=584 y1=505 style=c font=2 colour=16912 text=BACKGROUND
     glyph  from=0x1d0a92 x=476 y=486 font=2 colour=16912 text=BACKGROUND
     panel  from=0x1d7c42 x0=112 y0=507 x1=308 y1=527 style=1 colour=0 pattern=29596
   wrapped  from=0x1d810d x0=112 y0=507 x1=308 y1=527 style=1 font=3 colour=29596 text=  Norway
     glyph  from=0x1d0a92 x=112 y=507 font=3 colour=29596 text=  Norway
     panel  from=0x1d7c42 x0=319 y0=507 x1=446 y1=527 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=319 y0=507 x1=446 y1=527 style=c font=2 colour=16912 text=SELECTED
     glyph  from=0x1d0a92 x=353 y=508 font=2 colour=16912 text=SELECTED
     panel  from=0x1d7c42 x0=457 y0=507 x1=584 y1=527 style=1 colour=0 pattern=16912
   wrapped  from=0x1d810d x0=457 y0=507 x1=584 y1=527 style=c font=2 colour=16912 text=BACKGROUND
     glyph  from=0x1d0a92 x=476 y=508 font=2 colour=16912 text=BACKGROUND
     panel  from=0x4043 x0=759 y0=178 x1=778 y1=197 style=30 colour=16912 pattern=0
      rect  from=0x1cf673 x0=759 y0=178 x1=778 y1=197 style=4 colour=16912
      line  from=0x1cd856 x0=759 y0=178 x1=778 y1=178 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=179 x1=778 y1=179 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=180 x1=778 y1=180 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=181 x1=778 y1=181 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=182 x1=778 y1=182 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=183 x1=778 y1=183 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=184 x1=778 y1=184 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=185 x1=778 y1=185 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=186 x1=778 y1=186 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=187 x1=778 y1=187 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=188 x1=778 y1=188 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=189 x1=778 y1=189 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=190 x1=778 y1=190 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=191 x1=778 y1=191 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=192 x1=778 y1=192 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=193 x1=778 y1=193 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=194 x1=778 y1=194 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=195 x1=778 y1=195 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=196 x1=778 y1=196 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=197 x1=778 y1=197 style=2 colour=16912
      line  from=0x1cfdfd x0=760 y0=179 x1=777 y1=179 style=2 colour=22197
      line  from=0x1cfe17 x0=760 y0=179 x1=760 y1=196 style=2 colour=22197
      line  from=0x1cfe30 x0=777 y0=196 x1=761 y1=196 style=2 colour=11594
      line  from=0x1cfe43 x0=777 y0=196 x1=777 y1=180 style=2 colour=11594
      line  from=0x1cfdfd x0=759 y0=178 x1=778 y1=178 style=2 colour=28538
      line  from=0x1cfe17 x0=759 y0=178 x1=759 y1=197 style=2 colour=28538
      line  from=0x1cfe30 x0=778 y0=197 x1=760 y1=197 style=2 colour=5285
      line  from=0x1cfe43 x0=778 y0=197 x1=778 y1=179 style=2 colour=5285
     panel  from=0x40c1 x0=759 y0=198 x1=778 y1=507 style=2 colour=0 pattern=0
    darken  from=0x1cf645 x0=759 y0=198 x1=778 y1=507
     panel  from=0x40f1 x0=759 y0=198 x1=778 y1=387 style=30 colour=16912 pattern=0
      rect  from=0x1cf673 x0=759 y0=198 x1=778 y1=387 style=4 colour=16912
      line  from=0x1cd856 x0=759 y0=198 x1=778 y1=198 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=199 x1=778 y1=199 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=200 x1=778 y1=200 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=201 x1=778 y1=201 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=202 x1=778 y1=202 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=203 x1=778 y1=203 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=204 x1=778 y1=204 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=205 x1=778 y1=205 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=206 x1=778 y1=206 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=207 x1=778 y1=207 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=208 x1=778 y1=208 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=209 x1=778 y1=209 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=210 x1=778 y1=210 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=211 x1=778 y1=211 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=212 x1=778 y1=212 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=213 x1=778 y1=213 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=214 x1=778 y1=214 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=215 x1=778 y1=215 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=216 x1=778 y1=216 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=217 x1=778 y1=217 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=218 x1=778 y1=218 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=219 x1=778 y1=219 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=220 x1=778 y1=220 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=221 x1=778 y1=221 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=222 x1=778 y1=222 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=223 x1=778 y1=223 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=224 x1=778 y1=224 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=225 x1=778 y1=225 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=226 x1=778 y1=226 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=227 x1=778 y1=227 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=228 x1=778 y1=228 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=229 x1=778 y1=229 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=230 x1=778 y1=230 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=231 x1=778 y1=231 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=232 x1=778 y1=232 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=233 x1=778 y1=233 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=234 x1=778 y1=234 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=235 x1=778 y1=235 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=236 x1=778 y1=236 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=237 x1=778 y1=237 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=238 x1=778 y1=238 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=239 x1=778 y1=239 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=240 x1=778 y1=240 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=241 x1=778 y1=241 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=242 x1=778 y1=242 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=243 x1=778 y1=243 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=244 x1=778 y1=244 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=245 x1=778 y1=245 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=246 x1=778 y1=246 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=247 x1=778 y1=247 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=248 x1=778 y1=248 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=249 x1=778 y1=249 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=250 x1=778 y1=250 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=251 x1=778 y1=251 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=252 x1=778 y1=252 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=253 x1=778 y1=253 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=254 x1=778 y1=254 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=255 x1=778 y1=255 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=256 x1=778 y1=256 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=257 x1=778 y1=257 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=258 x1=778 y1=258 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=259 x1=778 y1=259 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=260 x1=778 y1=260 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=261 x1=778 y1=261 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=262 x1=778 y1=262 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=263 x1=778 y1=263 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=264 x1=778 y1=264 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=265 x1=778 y1=265 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=266 x1=778 y1=266 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=267 x1=778 y1=267 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=268 x1=778 y1=268 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=269 x1=778 y1=269 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=270 x1=778 y1=270 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=271 x1=778 y1=271 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=272 x1=778 y1=272 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=273 x1=778 y1=273 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=274 x1=778 y1=274 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=275 x1=778 y1=275 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=276 x1=778 y1=276 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=277 x1=778 y1=277 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=278 x1=778 y1=278 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=279 x1=778 y1=279 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=280 x1=778 y1=280 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=281 x1=778 y1=281 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=282 x1=778 y1=282 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=283 x1=778 y1=283 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=284 x1=778 y1=284 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=285 x1=778 y1=285 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=286 x1=778 y1=286 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=287 x1=778 y1=287 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=288 x1=778 y1=288 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=289 x1=778 y1=289 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=290 x1=778 y1=290 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=291 x1=778 y1=291 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=292 x1=778 y1=292 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=293 x1=778 y1=293 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=294 x1=778 y1=294 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=295 x1=778 y1=295 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=296 x1=778 y1=296 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=297 x1=778 y1=297 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=298 x1=778 y1=298 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=299 x1=778 y1=299 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=300 x1=778 y1=300 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=301 x1=778 y1=301 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=302 x1=778 y1=302 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=303 x1=778 y1=303 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=304 x1=778 y1=304 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=305 x1=778 y1=305 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=306 x1=778 y1=306 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=307 x1=778 y1=307 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=308 x1=778 y1=308 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=309 x1=778 y1=309 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=310 x1=778 y1=310 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=311 x1=778 y1=311 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=312 x1=778 y1=312 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=313 x1=778 y1=313 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=314 x1=778 y1=314 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=315 x1=778 y1=315 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=316 x1=778 y1=316 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=317 x1=778 y1=317 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=318 x1=778 y1=318 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=319 x1=778 y1=319 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=320 x1=778 y1=320 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=321 x1=778 y1=321 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=322 x1=778 y1=322 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=323 x1=778 y1=323 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=324 x1=778 y1=324 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=325 x1=778 y1=325 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=326 x1=778 y1=326 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=327 x1=778 y1=327 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=328 x1=778 y1=328 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=329 x1=778 y1=329 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=330 x1=778 y1=330 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=331 x1=778 y1=331 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=332 x1=778 y1=332 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=333 x1=778 y1=333 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=334 x1=778 y1=334 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=335 x1=778 y1=335 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=336 x1=778 y1=336 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=337 x1=778 y1=337 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=338 x1=778 y1=338 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=339 x1=778 y1=339 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=340 x1=778 y1=340 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=341 x1=778 y1=341 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=342 x1=778 y1=342 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=343 x1=778 y1=343 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=344 x1=778 y1=344 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=345 x1=778 y1=345 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=346 x1=778 y1=346 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=347 x1=778 y1=347 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=348 x1=778 y1=348 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=349 x1=778 y1=349 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=350 x1=778 y1=350 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=351 x1=778 y1=351 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=352 x1=778 y1=352 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=353 x1=778 y1=353 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=354 x1=778 y1=354 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=355 x1=778 y1=355 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=356 x1=778 y1=356 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=357 x1=778 y1=357 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=358 x1=778 y1=358 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=359 x1=778 y1=359 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=360 x1=778 y1=360 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=361 x1=778 y1=361 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=362 x1=778 y1=362 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=363 x1=778 y1=363 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=364 x1=778 y1=364 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=365 x1=778 y1=365 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=366 x1=778 y1=366 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=367 x1=778 y1=367 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=368 x1=778 y1=368 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=369 x1=778 y1=369 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=370 x1=778 y1=370 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=371 x1=778 y1=371 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=372 x1=778 y1=372 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=373 x1=778 y1=373 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=374 x1=778 y1=374 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=375 x1=778 y1=375 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=376 x1=778 y1=376 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=377 x1=778 y1=377 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=378 x1=778 y1=378 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=379 x1=778 y1=379 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=380 x1=778 y1=380 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=381 x1=778 y1=381 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=382 x1=778 y1=382 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=383 x1=778 y1=383 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=384 x1=778 y1=384 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=385 x1=778 y1=385 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=386 x1=778 y1=386 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=387 x1=778 y1=387 style=2 colour=16912
      line  from=0x1cfdfd x0=760 y0=199 x1=777 y1=199 style=2 colour=22197
      line  from=0x1cfe17 x0=760 y0=199 x1=760 y1=386 style=2 colour=22197
      line  from=0x1cfe30 x0=777 y0=386 x1=761 y1=386 style=2 colour=11594
      line  from=0x1cfe43 x0=777 y0=386 x1=777 y1=200 style=2 colour=11594
      line  from=0x1cfdfd x0=759 y0=198 x1=778 y1=198 style=2 colour=28538
      line  from=0x1cfe17 x0=759 y0=198 x1=759 y1=387 style=2 colour=28538
      line  from=0x1cfe30 x0=778 y0=387 x1=760 y1=387 style=2 colour=5285
      line  from=0x1cfe43 x0=778 y0=387 x1=778 y1=199 style=2 colour=5285
     panel  from=0x4141 x0=759 y0=508 x1=778 y1=527 style=30 colour=16912 pattern=0
      rect  from=0x1cf673 x0=759 y0=508 x1=778 y1=527 style=4 colour=16912
      line  from=0x1cd856 x0=759 y0=508 x1=778 y1=508 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=509 x1=778 y1=509 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=510 x1=778 y1=510 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=511 x1=778 y1=511 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=512 x1=778 y1=512 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=513 x1=778 y1=513 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=514 x1=778 y1=514 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=515 x1=778 y1=515 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=516 x1=778 y1=516 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=517 x1=778 y1=517 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=518 x1=778 y1=518 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=519 x1=778 y1=519 style=2 colour=16912
      line  from=0x1cd856 x0=759 y0=520 x1=778 y1=520 style=2 colour=16912
